[2025-06-21 22:02:58.172] [info]  No state version found, assuming empty state.
[2025-06-21 22:09:29.480] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:09:29.541] [info]  WebSocket connected to wss://notifications.bitwarden.com/hub?access_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IkJDMzZDMjE0REI0OEYyMzVCNzdEQTNGMTcyMEMxQTM1QTk2MkVBNDNSUzI1NiIsIng1dCI6InZEYkNGTnRJOGpXM2ZhUHhjZ3dhTmFsaTZrTSIsInR5cCI6ImF0K2p3dCJ9.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmJpdHdhcmRlbi5jb20iLCJuYmYiOjE3NTA1NTQ1NjgsImlhdCI6MTc1MDU1NDU2OCwiZXhwIjoxNzUwNTU4MTY4LCJzY29wZSI6WyJhcGkiLCJvZmZsaW5lX2FjY2VzcyJdLCJhbXIiOlsiQXBwbGljYXRpb24iXSwiY2xpZW50X2lkIjoiZGVza3RvcCIsInN1YiI6IjJiYmI5ZDg0LTA5OWItNDU4NC1iODRkLWIzMDQwMDEyOWMzOCIsImF1dGhfdGltZSI6MTc1MDU1NDU2OCwiaWRwIjoiYml0d2FyZGVuIiwicHJlbWl1bSI6ZmFsc2UsImVtYWlsIjoiZXVtb250ZWlyby5vZmNAZ21haWwuY29tIiwiZW1haWxfdmVyaWZpZWQiOnRydWUsInNzdGFtcCI6IjJNSTVGS1ZOVVJHNVRQNlNVWEtMNU5RU0o0M0JUVldYIiwibmFtZSI6Ik1vbnRlaXJvIiwiZGV2aWNlIjoiNDU4NTFjZmYtZjM4NS00M2ZmLTkyNDgtOGNkNDQwYjc0YmQ2IiwiZGV2aWNldHlwZSI6IkxpbnV4RGVza3RvcCIsImp0aSI6IkFGQjdGMkRDRjM5NEQ0RTNBNUUzMjk1RDYwOTQwQzMzIn0.IuvAGC4HKeE0HTcXXqbUSh-i6K1abGqxteQtfqytGVcPSd1KWrO6D9tZvm55YuXMAM-ybF6b35RqMB_AeM6HvNl1thtNcg50NuoRoh3VsGM5B-xt7rno6KN3EIdDCL0P_wRGceVmYiHHgbRjmTwCisu2cozdYgsQm6wYVTvrZQv4-2FkJA99LlZX7o_BJRLG3ZQcx9yVn7h43FKI0_ETftJ5AUaI4XZOgxAw06Ix9zUBBFD02PDpJg0Cr0NKt1F5pXcpFh8-qH_JRPFKOjeJquAaUWoxAggQIcxYPemcBjSDPhdpb_yovsSmts-nFR23Il-VteCU5bjYue3WZOaMqCSpXv99JSJtSEkm92roolPDQktoi_9ZQ9fzA-Nj4wX94KGGseiqWbRzgmYCwO7bKYMI7t2O9LSDmQu_fD5L3L79YehcSL7LqTU5iN_QUeGgRVwmvem-7LGVkH2JVgdKwRlhJnnOvL0BPLzdJOR5dxCS9Zi3A07itUcJJa94ajNa3CdDmmixeufAqNVyyjkb4fjw53HRiaQmiY2NtymnVnm02Dzlf7MnQ4kaRMDIaFAZXWs-PuIu5mpenMfNmcZm9bw0YJZ6Ot4UcrNyCPHG9RFolxnE0kk519Bk3XFUNim4J4PkOEqNAfYOn2vjASzMchDaHBCS05bGhciFbkXHyqQ.
[2025-06-21 22:09:29.541] [info]  Using HubProtocol 'messagepack'.
[2025-06-21 22:09:29.799] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:09:29.912] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:09:29.931] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:09:29.965] [info]  [CipherService] Decrypting 0 ciphers took 0ms
[2025-06-21 22:09:29.982] [info]  [SearchService] Building search index of 0 ciphers took 17ms
[2025-06-21 22:09:55.859] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:09:55.872] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:12:16.446] [info]  Retrieving application id
[2025-06-21 22:12:16.451] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:12:16.455] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-06-21 22:12:16.757] [info]  Starting decryption using multithreading with 1 workers for 1 items
[2025-06-21 22:12:16.849] [info]  Finished decrypting 1 items using 1 workers
[2025-06-21 22:12:16.849] [info]  [CipherService] Decrypting 1 ciphers took 94ms
[2025-06-21 22:12:16.851] [info]  [SearchService] Building search index of 1 ciphers took 2ms
[2025-07-06 16:31:35.486] [info]  State version: 70
[2025-07-06 16:31:35.492] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-07-06 16:31:35.493] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-07-06 16:31:35.493] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-07-06 16:31:35.493] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-07-06 16:31:35.494] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-07-06 16:31:35.494] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-07-06 16:31:35.494] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-07-06 16:31:35.494] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-07-06 16:31:35.495] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-07-06 16:31:35.496] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-07-06 16:31:35.497] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-07-06 16:31:35.498] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-07-06 16:31:35.499] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-07-06 16:31:35.500] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-07-06 16:31:35.501] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-07-06 16:31:35.502] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-07-06 16:31:35.502] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-07-06 16:31:35.502] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-07-06 16:31:35.733] [info]  Coredumps are disabled in renderer process
[2025-07-06 16:31:36.777] [info]  SSH agent started
[2025-07-06 16:31:36.781] [info]  State version: 70
[2025-07-06 16:31:36.790] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:36.826] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.562] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.571] [info]  Error: DBus error service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.576] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.578] [error] SetAccessToken: storing encrypted access token in secure storage failed. Falling back to disk storage. Error: New Access token key unable to be retrieved from secure storage.
[2025-07-06 16:31:37.586] [info]  Error: DBus error service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.592] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.593] [error] SetRefreshToken: storing refresh token in secure storage failed. Falling back to disk storage. Error: Refresh token failed to save to secure storage.
[2025-07-06 16:31:37.602] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:37.608] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:38.063] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:46.972] [info]  [KeyService] Deriving master key took 124ms
[2025-07-06 16:31:47.011] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.015] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.016] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.021] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.023] [info]  Error: DBus error service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.028] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.048] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.054] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.314] [info]  [LockComponent] Sync took 276ms
[2025-07-06 16:31:47.314] [info]  [LockComponent] Private key regeneration took 1ms
[2025-07-06 16:31:47.346] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.368] [info]  Error: service error org.freedesktop.zbus.Error: The name is not activatable
[2025-07-06 16:31:47.392] [info]  Starting decryption using multithreading with 1 workers for 6 items
[2025-07-06 16:31:47.496] [info]  Finished decrypting 6 items using 1 workers
[2025-07-06 16:31:47.508] [info]  [CipherService] Decrypting 6 ciphers took 117ms
[2025-07-06 16:31:47.534] [info]  [SearchService] Building search index of 6 ciphers took 24ms
[2025-07-06 16:31:47.773] [info]  WebSocket connected to wss://notifications.bitwarden.com/hub?access_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IkJDMzZDMjE0REI0OEYyMzVCNzdEQTNGMTcyMEMxQTM1QTk2MkVBNDNSUzI1NiIsIng1dCI6InZEYkNGTnRJOGpXM2ZhUHhjZ3dhTmFsaTZrTSIsInR5cCI6ImF0K2p3dCJ9.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmJpdHdhcmRlbi5jb20iLCJuYmYiOjE3NTE4MzAyOTcsImlhdCI6MTc1MTgzMDI5NywiZXhwIjoxNzUxODMzODk3LCJzY29wZSI6WyJhcGkiLCJvZmZsaW5lX2FjY2VzcyJdLCJhbXIiOlsiQXBwbGljYXRpb24iXSwiY2xpZW50X2lkIjoiZGVza3RvcCIsInN1YiI6IjJiYmI5ZDg0LTA5OWItNDU4NC1iODRkLWIzMDQwMDEyOWMzOCIsImF1dGhfdGltZSI6MTc1MDU1NDU2OCwiaWRwIjoiYml0d2FyZGVuIiwicHJlbWl1bSI6ZmFsc2UsImVtYWlsIjoiZXVtb250ZWlyby5vZmNAZ21haWwuY29tIiwiZW1haWxfdmVyaWZpZWQiOnRydWUsInNzdGFtcCI6IjJNSTVGS1ZOVVJHNVRQNlNVWEtMNU5RU0o0M0JUVldYIiwibmFtZSI6Ik1vbnRlaXJvIiwiZGV2aWNlIjoiNDU4NTFjZmYtZjM4NS00M2ZmLTkyNDgtOGNkNDQwYjc0YmQ2IiwiZGV2aWNldHlwZSI6IkxpbnV4RGVza3RvcCIsImp0aSI6IkU2RTBEODVBRTFGNTUyMjcwQjg0QkI0NUZGMDgyMTAzIn0.TScduloAS8vQsLGB3PtrTBL3vRRTeqyMQJw4hfRBPHz_wJzdq4j8fVpr9CMYpYpPSIk-ZZSttMNUrMY0JojzHG17o6gBvimhLj2OKd-5d-t8omMu4z5zaVfmRogztGANu7p7Sqfn3KuNquJ6rBdvr33BLnPWQ4-b1Hv_OxGpGpJTwPZPKkKt5BIbqMmcJT8Nxv8Bg590mPmJnKsMJzHjxYCBozdzmY9ROuVzc-1M6RBI2tYmHdfEped4HrwosbnZeCydNtz8pBpLjpxnJ2AWZGkoaKAZ2izgn-wRl8p2mBvC57d2se-BCTOgQV0_0w30U1GwCRTKItIUMdP7E-P6_dkVK9Mww7uHpxj-79LCs81OqdSIPtBPqqaZWT1t9oqqK07EC7JnPgGGZ9F4CDNVRVmmMVM8moUrA1iJp7fFogcjnMi8_2IwoHwmv1AHzVpQL7c8aWaOFmHkEatJp6-y1VJWrn5cKdP0iTJRehbkmIBExzPZmtAOkK4nYEPizNxNE724PCiBBrTN99-rU9QIymgHj0jAAlNWbxu8t2DwkHZ1YwlIsHXuCRBJxhzFTQtpn9EG-RMfxWxa-Eocrk3ImAcEqYz52lxfCqAq0L_02b5IAj-2zh7hb5klgZcPd9ZgZQE1N5Q7-GZAxW3oR1T6yllC1UBdQq0b3VQU0o-JSNM.
[2025-07-06 16:31:47.774] [info]  Using HubProtocol 'messagepack'.
[2025-08-02 11:36:10.837] [info]  State version: 70
[2025-08-02 11:36:10.841] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-08-02 11:36:10.841] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-08-02 11:36:10.841] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-08-02 11:36:10.841] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-08-02 11:36:10.841] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-08-02 11:36:10.842] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-08-02 11:36:10.843] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-08-02 11:36:10.844] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-08-02 11:36:10.845] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-08-02 11:36:10.846] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-08-02 11:36:10.970] [info]  Coredumps are disabled in renderer process
[2025-08-02 11:36:11.674] [info]  SSH agent started
[2025-08-02 11:36:11.679] [info]  State version: 70
